20200718200040011100110062882773	,                    	,2020-07-18 12:53:09 ,2020-07-18 12:53:14 ,2020-07-18 12:53:14 ,支付宝网站     ,即时到账交易          ,一条死鱼            ,转账                  ,162.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20200718009130193000410089256768	,20200718001100121100414779361211	,2020-07-18 12:48:18 ,2020-07-18 12:48:20 ,2020-07-18 12:48:20 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071822001447411421903168	,20200718040288266641461	,2020-07-18 12:48:15 ,2020-07-18 12:48:16 ,2020-07-18 12:48:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,信用借还服务商         ,充电宝                 ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200718009130193000410089249333	,20200718001100121100414779349901	,2020-07-18 12:45:27 ,2020-07-18 12:45:30 ,2020-07-18 12:45:30 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071822001447411421960538	,20071810100000000001671290201457	,2020-07-18 12:45:22 ,2020-07-18 12:45:23 ,2020-07-18 12:45:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,大众点评订单-20071810100000000001671290201457,368.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200718009130125000410088839258	,20200718200040011100020063881185	,2020-07-18 07:18:06 ,2020-07-18 07:18:07 ,2020-07-18 07:18:07 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,转账收款到余额宝            ,2000.00 ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20200718200040011100020063881185	,                    	,2020-07-18 07:17:59 ,2020-07-18 07:18:06 ,2020-07-18 07:18:06 ,支付宝网站     ,即时到账交易          ,装富有             ,转账                  ,2000.00 ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20200718381186426411 	,                    	,2020-07-18 02:05:38 ,                    ,2020-07-18 02:05:38 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.17-收益发放 ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200718009130193000410088935722	,20200718001100121100414779082008	,2020-07-18 00:21:03 ,2020-07-18 00:21:06 ,2020-07-18 00:21:06 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071822001147411421612567	,T200P1126001153633833850	,2020-07-18 00:20:53 ,2020-07-18 00:20:59 ,2020-07-20 10:00:52 ,淘宝        ,支付宝担保交易         ,阿里健康大药房         ,奥邦盐酸特比萘芬片0.25g*8片灰指甲皮肤酵母菌感染皮肤真菌感染絮状表皮癣菌犬小孢子菌手癣水疱体癣红色毛癣菌股癣继,25.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200717009130193000410088264319	,20200717001100121100414778819233	,2020-07-17 15:30:30 ,2020-07-17 15:30:32 ,2020-07-17 15:30:32 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071722001447411421236360	,20071770048467522807	,2020-07-17 15:30:26 ,2020-07-17 15:30:26 ,2020-07-17 15:30:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,茶米茶(上海合生汇店)外卖订单     ,67.30   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200717009130193000410087986870	,20200717001100121100414778616627	,2020-07-17 09:35:18 ,2020-07-17 09:35:21 ,2020-07-17 09:35:21 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071722001447411421276214	,SXA1O98861457466    	,2020-07-17 09:35:14 ,2020-07-17 09:35:14 ,2020-07-17 09:35:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200717009130193000410088014114	,20200717001100121100414778620263	,2020-07-17 09:33:45 ,2020-07-17 09:33:47 ,2020-07-17 09:33:47 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071722001447411420761887	,0f3e28db6fb24bf2b143701011dd85ab	,2020-07-17 09:33:42 ,2020-07-17 09:33:43 ,2020-07-17 09:33:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海赛可出行科技服务有限公司  ,享道出行                ,18.98   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200717379586113411 	,                    	,2020-07-17 03:35:46 ,                    ,2020-07-17 03:35:46 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.16-收益发放 ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200716009130193000410087968453	,20200716001100121100414778395098	,2020-07-16 22:18:06 ,2020-07-16 22:18:08 ,2020-07-16 22:18:08 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071622001447411420978813	,20071670047967274007	,2020-07-16 22:18:04 ,2020-07-16 22:18:04 ,2020-07-16 22:18:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,浆小白·豆浆夜市(中原路店)外卖订单  ,21.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200716009130193000410087649124	,20200716001100121100414778355812	,2020-07-16 20:52:39 ,2020-07-16 20:52:41 ,2020-07-16 20:52:41 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071622001447411421207516	,232017092208872157100104042267000042007160053281	,2020-07-16 20:52:34 ,2020-07-16 20:52:35 ,2020-07-16 20:52:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,巴黎春天五角场店        ,巴黎春天五角场店            ,369.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200716009130193000410087845032	,20200716001100121100414778297384	,2020-07-16 19:36:21 ,2020-07-16 19:36:23 ,2020-07-16 19:36:23 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071622001447411420990172	,0520180330024764010461368603251462957906678	,2020-07-16 19:36:15 ,2020-07-16 19:36:16 ,2020-07-16 19:36:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西环肥仔螺蛳粉         ,西环肥仔螺蛳粉(五角场店)       ,62.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200716009130193000410087690868	,20200716001100121100414778296726	,2020-07-16 19:33:10 ,2020-07-16 19:33:12 ,2020-07-16 19:33:12 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071622001447411421288284	,981266000049290000OP6850039841065815340	,2020-07-16 19:33:06 ,2020-07-16 19:33:06 ,2020-07-16 19:33:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鲍师傅糕点           ,支付码:323305 鲍师傅糕点上海五角场店(6850039841107741996),99.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200716009130193000410087547276	,20200716001100121100414778172363	,2020-07-16 15:53:30 ,2020-07-16 15:53:32 ,2020-07-16 15:53:32 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071622001447411420790704	,223428192844        	,2020-07-16 15:53:27 ,2020-07-16 15:53:28 ,2020-07-16 15:53:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,14.20   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200716009130193000410087222675	,20200716001100121100414777927653	,2020-07-16 09:31:54 ,2020-07-16 09:31:56 ,2020-07-16 09:31:56 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071622001447411419992904	,b566e000f42d49d0b0982b0d95bc4748	,2020-07-16 09:31:50 ,2020-07-16 09:31:50 ,2020-07-16 09:31:50 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海赛可出行科技服务有限公司  ,享道出行                ,12.23   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200716009130193000410086914073	,20200716001100121100414777922993	,2020-07-16 09:14:24 ,2020-07-16 09:14:27 ,2020-07-16 09:14:27 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071622001447411420233291	,2712660000489000000000052411420198	,2020-07-16 09:14:17 ,2020-07-16 09:14:21 ,2020-07-16 09:14:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,巴比馒头上海中原路店      ,巴比馒头上海中原路三店         ,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200716375616590411 	,                    	,2020-07-16 06:09:41 ,                    ,2020-07-16 06:09:41 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.15-收益发放 ,0.04    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200715001080012204410043820206	,                    	,2020-07-15 09:45:57 ,                    ,2020-07-15 09:45:58 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘创业板ETF联接C-买入 ,150.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200715001080012204410043805930	,                    	,2020-07-15 09:26:41 ,                    ,2020-07-15 09:26:42 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘沪深300ETF联接C-买入,150.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200715009130193000410085784351	,20200715001100121100414777222064	,2020-07-15 09:13:45 ,2020-07-15 09:13:48 ,2020-07-15 09:13:48 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071522001447411419325412	,3812660000489000000000147511420197	,2020-07-15 09:13:38 ,2020-07-15 09:13:42 ,2020-07-15 09:13:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,巴比馒头上海中原路店      ,巴比馒头上海中原路三店         ,4.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200715368058481411 	,                    	,2020-07-15 02:48:42 ,                    ,2020-07-15 02:48:42 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.14-收益发放 ,0.05    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200714009130193000410085918075	,20200714001100121100414776916996	,2020-07-14 20:20:57 ,2020-07-14 20:21:00 ,2020-07-14 20:21:00 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071422001447411419736485	,11200600720071469058216989918	,2020-07-14 20:20:55 ,2020-07-14 20:20:56 ,2020-07-14 20:20:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,盒马鲜生(新江湾店)          ,52.40   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200714009130193000410085810596	,20200714001100121100414776805468	,2020-07-14 16:58:30 ,2020-07-14 16:58:32 ,2020-07-14 16:58:32 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020071422001447411418952003	,223090627644        	,2020-07-14 16:58:26 ,2020-07-14 16:58:27 ,2020-07-14 16:58:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,15.30   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
